citing;cited;matched
Michel0000_CentralAna;Hecker1996_ZurHerkunf;False
Michel0000_CentralAna;Hecker1997_UberdenEup;False
Michel0000_CentralAna;Kryszat2003_ZurListede;False
Michel0000_CentralAna;Kryszat2006_HerrscherH;False
Michel0000_CentralAna;Kryszat2008_TheUseofWr;False
Michel0000_CentralAna;Kryszat2008_HerrscherK;False
Michel0000_CentralAna;Kryszat2008_HerrscherK;False
Michel0000_CentralAna;Larsen1972_ARevoltaga;False
Michel0000_CentralAna;Larsen2002_TheAssurna;False
Michel0000_CentralAna;Lassen2010_TheTradein;False
Michel0000_CentralAna;Marro2004_UpperMesop;False
Michel0000_CentralAna;Michel1991_Durhumidso;False
Michel0000_CentralAna;Michel1997_Atableavec;False
Michel0000_CentralAna;Michel2001_Correspond;False
Michel0000_CentralAna;Michel2002_Nouvellesd;False
Michel0000_CentralAna;Michel2003_OldAssyria;False
Michel0000_CentralAna;Michel2004_Theperdumm;False
Michel0000_CentralAna;Michel2006_Femmesetpr;False
Michel0000_CentralAna;Michel2006_Lessuidesd;False
Michel0000_CentralAna;Michel2008_Nouvellesd;False
Michel0000_CentralAna;Michel2008_Lesperegri;False
Michel0000_CentralAna;Michel2008_Etainetcui;False
Michel0000_CentralAna;Michel2008_LesAssyrie;False
Michel0000_CentralAna;Michel2010_Lescomptoi;False
Michel0000_CentralAna;Michel2010_Deuxtextes;False
Michel0000_CentralAna;Michel2012_Subartu;False
Michel0000_CentralAna;Michel1996_Heurtsavec;False
Michel0000_CentralAna;Michel1997_Tablettesp;False
Michel0000_CentralAna;Michel2010_TheTextile;False
Michel0000_CentralAna;Miller2001_AnumHirbia;False
Michel0000_CentralAna;Muller-Karpe1994_Altanatoli;False
Michel0000_CentralAna;Nicola1999_AssyrianCo;False
Michel0000_CentralAna;Ozguc1965_TheAnatoli;False
Michel0000_CentralAna;Ozguc1986_KultepeKan;False
Michel0000_CentralAna;Ozguc2003_KultepeKan;False
Michel0000_CentralAna;Ozguc2006_SealImpres;False
Michel0000_CentralAna;Sagona2009_AncientTur;False
Michel0000_CentralAna;Sturm2001_PuzurAnnae;False
Michel0000_CentralAna;Sturm2008_AllanuHase;False
Michel0000_CentralAna;Veenhof2003_TradeandPo;False
Michel0000_CentralAna;Veenhof2006_Travelingi;False
Michel0000_CentralAna;Veenhof2008_TheOldAssy;False
Michel0000_CentralAna;Veenhof2008_AcrosstheE;False
Michel0000_CentralAna;Veenhof2008_SomeDispla;False
Michel0000_CentralAna;Veenhof0_OldAssyria;False
Michel0000_CentralAna;Wilhelm2008_Hurriansin;False
Michel0000_CentralAna;Yakar1998_Environmen;False
Michel0000_CentralAna;Yakar2000_Ethnoarcha;False
Nan2024_TheRoleand;Bennis1997_TheUnitedN;False
Nan2024_TheRoleand;Theobald2006_Incidentso;False
Nan2024_TheRoleand;Urquhart1980_UnitedNati;False
Nan2024_TheRoleand;al-Husseini2000_UNRWAandth;False
Nan2024_TheRoleand;Sinai1995_UnitedNati;False
Nan2024_TheRoleand;Sharland2018_TheEmergin;False
Nan2024_TheRoleand;Srinivas2000_RoleofUnit;False
Nan2024_TheRoleand;Binnendijk2016_InSearchof;False
Nan2024_TheRoleand;Husain2007_TheUnitedS;False
Nan2024_TheRoleand;Alaaldin2019_Shapingthe;False
Nan2024_TheRoleand;Katz2019_WhentheFri;False
Nan2024_TheRoleand;News2020_TheUnitedN;False
Nan2024_TheRoleand;Adams1969_BedouinOnN;True
Roger2016_GlobalCorr;Bedford2002_VinesANewG;False
Roger2016_GlobalCorr;Cooke1997_MarkovandE;False
Roger2016_GlobalCorr;Cooke2011_Microcorre;False
Roger2016_GlobalCorr;Hanea2016_TheAsympto;False
Roger2016_GlobalCorr;Holmes1991_OnRandomCo;False
Roger2016_GlobalCorr;Hotelling1936_Relationsb;False
Roger2016_GlobalCorr;Houghton2009_Importance;False
Roger2016_GlobalCorr;Joe2006_Generating;False
Roger2016_GlobalCorr;Kendall1967_TheAdvance;False
Roger2016_GlobalCorr;Koch2006_Intraclass;False
Roger2016_GlobalCorr;Kousky2011_TheLimitso;False
Roger2016_GlobalCorr;Lewandowski2009_Generating;False
Roger2016_GlobalCorr;Nguyen2014_RandomMatr;False
Roger2016_GlobalCorr;Weisbin2014_ASystemsEn;False
Steele2004_TheCultsof;Beaulieu1996_TheHorosco;False
Steele2004_TheCultsof;Brown1997_BM13470119;False
Steele2004_TheCultsof;Unknown1983_Lettersfro;False
Steele2004_TheCultsof;Pearce2000_TheActivit;False
Steele2004_TheCultsof;Pearce1995_TheScribes;True
Steele2004_TheCultsof;Sachs1988_Astronomic;False
Steele2004_TheCultsof;Steele2000_A3405AnUnu;False
Reade2016_TheManufac;Ali-Yaseen2008_TheArchive;False
Reade2016_TheManufac;Al-Naqshbandi1973_TheIraqMus;False
Reade2016_TheManufac;Al-Rawi1990_TabletsFro;True
Reade2016_TheManufac;Unknown1913_NoteSprech;False
Reade2016_TheManufac;Unknown2008_BeyondBaby;False
Reade2016_TheManufac;Bateman1966_TheTreatme;False
Reade2016_TheManufac;Bezold1889_Catalogueo;False
Reade2016_TheManufac;Biggs1974_Inscriptio;False
Reade2016_TheManufac;Blackman2003_ChemicalCh;False
Reade2016_TheManufac;Borger1991_EinBriefSi;False
Reade2016_TheManufac;Budge1920_ByNileandT;False
Reade2016_TheManufac;Budge1925_TheRiseand;False
Reade2016_TheManufac;Thompson1929_ACenturyof;False
Reade2016_TheManufac;Thompson1933_TheBritish;False
Reade2016_TheManufac;Cartwright2011_Investigat;False
Reade2016_TheManufac;Crawford1966_Processing;False
Reade2016_TheManufac;Unknown1995_ArtandEmpi;False
Reade2016_TheManufac;Dalley1976_TheOldBaby;False
Reade2016_TheManufac;Delougaz1933_PlanoConve;False
Reade2016_TheManufac;Dowman1970_Conservati;False
Reade2016_TheManufac;Eidem2002_TheClayThe;False
Reade2016_TheManufac;Evans1935_ThePalaceo;False
Reade2016_TheManufac;Fales1987_NeoAssyria;False
Reade2016_TheManufac;Fales2015_EditorialT;False
Reade2016_TheManufac;Field1929_TheFieldMu;False
Reade2016_TheManufac;Finkel2013_TheCyrusCy;False
Reade2016_TheManufac;Cammarosano2014_TheCuneifo;True
Reade2016_TheManufac;Foster2006_TheBeginni;False
Reade2016_TheManufac;Foster2013_AlbertTCla;False
Reade2016_TheManufac;Gadd1926_Tabletsfro;False
Reade2016_TheManufac;Gibson1972_TheArchaeo;False
Reade2016_TheManufac;Gilberg1987_FriedrichR;False
Reade2016_TheManufac;Goren2002_Petrograph;False
Reade2016_TheManufac;Grayson2014_TheRoyalIn;False
Reade2016_TheManufac;Grenfell1929_LabradorLo;False
Reade2016_TheManufac;Guinan1976_NippurReba;False
Reade2016_TheManufac;Gurney1952_TheSultant;False
Reade2016_TheManufac;Gurney1957_TheSultant;False
Reade2016_TheManufac;Hall1930_ASeasonsWo;False
Reade2016_TheManufac;Heuzey1912_Lesconstru;False
Reade2016_TheManufac;Hilprecht1903_Exploratio;False
Reade2016_TheManufac;Hogarth1923_Reportofth;False
Reade2016_TheManufac;Hunger1970_DasArchivd;False
Reade2016_TheManufac;Jeyes2000_GallBladde;False
Reade2016_TheManufac;Johns1911_AListofthe;False
Reade2016_TheManufac;Kelly2011_ANeoAssyri;False
Reade2016_TheManufac;King1914_Catalogueo;False
Reade2016_TheManufac;Kraus1947_DieIstanbu;False
Reade2016_TheManufac;Adams1969_BedouinOnN;True
Reade2016_TheManufac;Lambert1957_ThreeUnpub;False
Reade2016_TheManufac;Lambert1965_AMiddleAss;False
Reade2016_TheManufac;Lambert1992_CatalogueT;False
Reade2016_TheManufac;Lambert1966_SecondSupp;False
Reade2016_TheManufac;Layard1849_Ninevehand;False
Reade2016_TheManufac;Layard1853_Discoverie;False
Reade2016_TheManufac;Leach2000_Papyrus;False
Reade2016_TheManufac;Loftus1857_Travelsand;False
Reade2016_TheManufac;Lucas1932_Antiquitie;False
Reade2016_TheManufac;McCall2008_MaxMallowa;False
Reade2016_TheManufac;Maidman1999_TheUnivers;False
Reade2016_TheManufac;Mallowan1947_Excavation;False
Reade2016_TheManufac;Millard2005_OnlyFragme;False
Reade2016_TheManufac;George0000_InSearchOf;True
Reade2016_TheManufac;Oates1965_TellalRima;False
Reade2016_TheManufac;Oates2001_NimrudAnAs;False
Reade2016_TheManufac;Oppenheim1960_TheCityofA;False
Reade2016_TheManufac;Packard1939_TheCleanin;False
Reade2016_TheManufac;Parkinson1950_Preservati;False
Reade2016_TheManufac;Parrot1953_Archeologi;False
Reade2016_TheManufac;Petrie1888_TheTreatme;False
Reade2016_TheManufac;Plenderleith1934_ThePreserv;False
Reade2016_TheManufac;Rassam1897_Asshurandt;False
Reade2016_TheManufac;Rathgen1898_DieKonserv;False
Reade2016_TheManufac;Reade1975_Sourcesfor;False
Reade2016_TheManufac;Beckman1983_Mesopotami;True
Reade2016_TheManufac;Reade1998_AssyrianSc;False
Reade2016_TheManufac;Saggs1968_TellalRima;False
Reade2016_TheManufac;Smith1875_AssyrianDi;False
Reade2016_TheManufac;Taylor2011_TabletsasA;False
Reade2016_TheManufac;Thickett1998_Investigat;False
Reade2016_TheManufac;Walker2008_TheArchive;False
Reade2016_TheManufac;Wilson2002_TheBritish;False
Reade2016_TheManufac;Wiseman1968_TellalRima;False
Reade2016_TheManufac;Wiseman1996_LiteraryTe;False
Reade2016_TheManufac;Woolley1937_DiggingUpt;False
Reade2016_TheManufac;Yao2012_Pollensand;False
