source_id;author;title;year;anchor_external;publication_place;publisher;pages;language;discipline;urn_cts;is_primary_text;has_translation;digital_source;notes;doi;pdf_path;has_pdf
Moorey1964_ThePlanoCo;Moorey;The ‘Plano-Convex Building’ at Kish and Early Mesopotamian Palaces;1964;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Moorey1978_KishExcava;Moorey;Kish Excavations 1923–1933;1978;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Nissen1987_TheUrbanRe;Nissen;The Urban Revolution of Mesopotamia Reconsidered;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Pomponio1983_Archivesan;Pomponio;‘Archives’ and the Prosopography of Fara;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Postgate1980_Excavation;Postgate;Excavations at Abu Salabikh, 1978–79;1980;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Postgate1990_Excavation;Postgate;Excavations at Abu Salabikh, 1988–89;1990;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Powell1973_ReviewofCu;Powell;Review of Cuneiform Texts from Babylonian Tablets in the British Museum L, by Edmond Sollberger;1973;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Rathje1977_NewTricksf;Rathje;New Tricks for Old Seals: A Progress Report;1977;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Roaf1982_TheHamrinS;Roaf;The Hamrin Sites;1982;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Roaf1989_SocialOrga;Roaf;Social Organization and Social Activities at Tell Madhhur;1989;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Safar1981_Eridu;Safar;Eridu;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Schmidt1931_Excavation;Schmidt;Excavations at Fara, 1931;1931;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wilson1986_NippurTheD;Wilson;Nippur: The Definition of a Mesopotamian Jamdat Nasr Assemblage;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wright1969_TheAdminis;Wright;The Administration of Rural Production in an Early Mesopotamian Town;1969;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Yamamoto1980_TheAgricul;Yamamoto;The ‘Agricultural Year’ in Pre-Sargonic Girsu-Lagash (II;1980;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Yamamoto1981_TheLuKUR6d;Yamamoto;The Lú-KUR6-dab5-ba People in the É-mí-šèd-ba in Pre-Sargonic Lagash;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Zettler1987_Sealingsas;Zettler;Sealings as Artifacts of Institutional Administration in Ancient Mesopotamia;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Adams1981_Heartlando;Adams;Heartland of Cities: Surveys of Ancient Settlement and Land Use on the Central Floodplain of the Euphrates;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Adams2006_Shepherdsa;Adams;Shepherds at Umma in the Third Dynasty of Ur: Interlocutors with a World beyond the Scribal Field of Ordered Vision;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Adams2008_AnInterdis;Adams;An Interdisciplinary Overview of a Mesopotamian City and its Hinterlands;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Akinnaso1992_SchoolingL;Akinnaso;Schooling, Language, and Knowledge in Literate and Nonliterate Societies;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Bauml1980_Varietiesa;Bäuml;Varieties and Consequences of Medieval Literacy and Illiteracy;1980;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cavalli-Sforza1981_CulturalTr;Cavalli-Sforza;Cultural Transmission and Evolution: A Quantitative Approach;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Charpin2009_SchreiberS;Charpin;Schreiber (Scribe) B. Altbabylonisch;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Civil1969_TheSeriesl;Civil;The Series lú = ša and Related Texts;1969;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Civil1977_Lexicograp;Civil;Lexicography;1977;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Civil1979_EanaquAaAn;Civil;Ea = nâqu, Aa A = nâqu, with Their Forerunners and Related Texts;1979;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Civil2009_TheMesopot;Civil;The Mesopotamian Lexical Lists: Authors and Commentators;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Collins1996_Socializat;Collins;Socialization to Text: Structure and Contradiction in Schooled Literacy;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Clifford1984_BookandRea;Clifford;Book and Reading: Historical Perspectives on Literacy and Schooling;1984;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cig1959_Zweialtbab;Çiğ;Zwei altbabylonische Schulbücher aus Nippur;1959;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Dalley2009_Babylonian;Dalley;Babylonian Tablets from the First Sealand Dynasty in the Schøyen Collection;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Dobbert1984_CulturalTr;Dobbert;Cultural Transmission in Three Societies;1984;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Finkel1999_OnSomeDogS;Finkel;On Some Dog, Snake and Scorpion Incantations;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Friberg2009_AGeometric;Friberg;A Geometric Algorithm;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Friedrich1989_LanguageId;Friedrich;Language, Ideology, and Political Economy;1989;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Gladwin1970_EastIsaBig;Gladwin;East Is a Big Bird;1970;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Glassner2009_Ecriredesl;Glassner;Écrire des livres à l’époque paléo-babylonienne;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Krecher1966_Sumerische;Krecher;Sumerische Kultlyrik;1966;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Landsberger1955_Remarksont;Landsberger;Remarks on the Archive of the Soldier Ubarum;1955;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lewy1938_NotesonPre;Lewy;Notes on Pre-Hurrian Texts from Nuzi;1938;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lion2005_Quelqueste;Lion;Quelques textes scolaires paléobabyloniens;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1995_Authoritya;Unknown;Authority and Orality in the Mahāyāna;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lotman1978_OntheSemio;Lotman;On the Semiotic Mechanism of Culture;1978;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lozada2006_CulturalTr;Lozada;Cultural Transmission of Ethnobotanical Knowledge;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ludwig2009_Literarisc;Ludwig;Literarische Texte aus Ur;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1983_ReviewofBr;Michalowski;Review of Briefe aus dem Iraq Museum;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1987_Charismaan;Michalowski;Charisma and Control;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1993_TheEarlyMe;Michalowski;The Early Mesopotamian Incantation Tradition;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1996_Mesopotami;Michalowski;Mesopotamian Cuneiform: Origins;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski2006_TheLivesof;Michalowski;The Lives of the Sumerian Language;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski2009_Observatio;Michalowski;Observations on Divination and Extispicy in Early Mesopotamia;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski2011_TheCorresp;Michalowski;The Correspondence of the Kings of Ur;2011;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ohgama2010_ScribalSch;Ohgama;Scribal Schooling in Old Babylonian Kish;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ong1959_LatinLangu;Ong;Latin Language Study as a Renaissance Puberty Rite;1959;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Oppenheim1984_AncientMes;Oppenheim;Ancient Mesopotamia: A Portrait of a Dead Civilization;1984;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Peterson2011_ThePersona;Peterson;The Personal Name Lists;2011;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Richter2004_Untersuchu;Richter;Untersuchungen zu den lokalen Panthea... Münster;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Risager2006_Languagean;Risager;Language and Culture;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Rubio2006_Sulgiandth;Rubio;Šulgi and the Death of Sumerian;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Scheil1902_Unesaisond;Scheil;Une saison de fouilles à Sippar;1902;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Seri2012_TheHouseof;Seri;The House of Prisoners;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Stol2004_Wirtschaft;Stol;Wirtschaft und Gesellschaft in altbabylonischer Zeit;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tanret2010_TheExercis;Tanret;The Exercise Tablets from Chantier B in Susa Revisited;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Thureau-Dangin1914_Fragmentsd;Thureau-Dangin;Fragments des hymnes;1914;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tinney2011_TabletsofS;Tinney;Tablets of Schools and Scholars;2011;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veenhof2008_TheOldAssy;Veenhof;The Old Assyrian Period;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veldhuis1999_Continuity;Veldhuis;Continuity and Change in the Mesopotamian Lexical Tradition;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veldhuis2006_HowtoClass;Veldhuis;How to Classify Pigs;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Waetzoldt2009_SchreiberA;Waetzoldt;Schreiber. A. Im 3. Jahrtausend;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Waetzoldt2009_Schule;Waetzoldt;Schule;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Walker1980_SomeAssyri;Walker;Some Assyrians at Sippar in the Old Babylonian Period;1980;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Webster2006_Keepingthe;Webster;Keeping the Word;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wilson2008_Educationi;Wilson;Education in the Earliest Schools;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Woods2006_Bilinguali;Woods;Bilingualism, Scribal Learning, and the Death of Sumerian;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Biggs1976_Inscriptio;Biggs;Inscriptions from Al-Hiba–Lagash: The First and Second Seasons;1976;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Brisch2007_Traditiona;Brisch;Tradition and the Poetics of Innovation: Sumerian Court Literature of the Larsa Dynasty (ca;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cavigneaux1998_AScholarsL;Cavigneaux;A Scholar’s Library in Meturan?;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Charpin1990_Lesdivinit;Charpin;Les divinités familiales des Babyloniens d’après les légendes de leurs sceaux-cylindres;1990;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Civil1989_TheTextsfr;Civil;The Texts from Meskene-Emar;1989;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cohen1976_LiteraryTe;Cohen;Literary Texts from the Andrews University Archaeological Museum;1976;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Edzard1984_HymnenBesc;Edzard;Hymnen, Beschwörungen und Verwandtes (aus dem Archiv L. 2769;1984;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Edzard2004_Altbabylon;Edzard;Altbabylonische Literatur und Religion;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Finkel1998_OnSomeDogS;Finkel;On Some Dog, Snake and Scorpion Incantations;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Gadotti2011_HereIsWhat;Gadotti;‘Here Is What I Have. Send Me What I Am Missing’: Exchange of Syllabi in Ancient Mesopotamia;2011;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Gadotti2012_Unfulfille;Gadotti;Unfulfilled Destinies: Yet Again on the Old Babylonian Sumerian Scribal Curriculum;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Geller2003_MusicLesso;Geller;Music Lessons;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hall1985_AStudyofth;Hall;A Study of the Sumerian Moon-God Nanna/Suen;1985;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hallo1968_Individual;Hallo;Individual Prayer in Sumerian: The Continuity of a Tradition;1968;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Kammerer1998_simamilhaI;Kämmerer;simâ milḫa: Induktion und Rezeption der mittelbabylonischen Dichtung von Ugarit, Emar und Tell el-Amarna;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Krebernik1997_ZurInterpr;Krebernik;Zur Interpretation von ARET 5, 24–26;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Krebernik2004_WorterundS;Krebernik;Wörter und Sprichwörter: der zweisprachige Schultext HS 1461;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lohnert2008_Scribesand;Löhnert;Scribes and Singers of Emesal Lamentations;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lohnert2011_Manipulati;Löhnert;Manipulating the Gods: Lamenting in Context;2011;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Marchesi1999_NotesonTwo;Marchesi;Notes on Two Alleged Literary Texts from Al-Hiba/Lagaš;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1980_ANewSumeri;Michalowski;A New Sumerian Catalogue from Nippur;1980;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1991_Incantatio;Michalowski;Incantation Incipits;1991;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski2010_LearningMu;Michalowski;Learning Music: Schooling, Apprenticeship, and Gender in Early Mesopotamia;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Peterson2010_ANewOldBab;Peterson;A New Old Babylonian Sumerian Literary ‘Catalog’?;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Rubio2003_EarlySumer;Rubio;Early Sumerian Literature: Enumerating the Whole;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Shehata2009_Musikerund;Shehata;Musiker und ihr vokales Repertoire;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sjoberg1960_DerMondgot;Sjöberg;Der Mondgott Nanna-Suen in der sumerischen Überlieferung;1960;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sjoberg1972_HeIsaGoodS;Sjöberg;‘He Is a Good Seed of a Dog’ and ‘Engardu, the Fool.’;1972;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Abrahami2012_Larchivede;Abrahami;L’archive de Tulpun-naya. Studies on the Civilization and Culture of Nuzi and the Hurrians 19;2012;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Archi2003_ArchivalRe;Archi;Archival Record-Keeping at Ebla, 2400–2340 BC;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Barjamovic2014_TheSizeofK;Barjamovic;The Size of Kanesh and the Demography of Early Middle Bronze Age Anatolia;2014;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2003_Archivesan;Unknown;Archives and Archival Tradition: Concepts of Record-Keeping in the Ancient World. Oxford Studies in Ancient Documents;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Charpin1985_Lesarchive;Charpin;Les archives d’époque assyrienne;1985;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Clancier2009_Lesbibliot;Clancier;Les bibliothèques en Babylonie dans la deuxième moitié du Ier millénaire av;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Dercksen2015_TheArchive;Dercksen;The Archives of Ali-ahum (I;2015;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Erol2015_TheArchive;Erol;The Archives of Šu-Ištar son of Aššur-bāni;2015;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2013_Archivesan;Unknown;Archives and Archival Documents in Ancient Societies;2013;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Grayson1987_AssyrianRu;Grayson;Assyrian Rulers of the Third and Second Millennium BC (to 1115 BC;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Gunbatti1998_Kultepeden;Günbattı;Kültepe’den Akadlı Sargon’a Ait Bir Tablet;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Gunbatti2004_TwoTreatyT;Günbattı;Two Treaty Texts Found at Kültepe;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hertel2013_OldAssyria;Hertel;Old Assyrian Legal Practices;2013;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hertel2014_TheLowerTo;Hertel;The Lower Town of Kültepe;2014;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hockmann2010_GraberundG;Hockmann;Gräber und Grüfte in Assur I;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Jas2000_OldandNewA;Jas;Old and New Archives from Nuzi;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
